时间,系统,序列号,数据是否完整,运行级别,列车头部Link,列车头部Offset,列车头部方向,列车速度,EBI,列车是否停稳,当前站编号,下一站编号,ATO主流程,ATO驾驶状态,ATO已激活,牵引状态,制动状态,ATO模拟量输出,目标速度,目标距离,当前坡度,PID控制器期望加速度,记录停车阶段的误差,ATO输出模拟量,列车参考速度,列车重量,网压,网流,牵引力,空气制动力,电制动力,转向架常用制动不可用数量,转向架紧急制动不可用数量,TMS输入端口2偏移量9车辆施加牵引,车辆施加制动,推荐速度,牵引制动状态,列车停车精度,ATO停车超限,乘客满载率
06:29:40,4645,82880,True,3,255,49148,55,1851,2222,AA,38,40,3,1,1,0,1,16,1944,78211,8,0,9999999,1000000,6322,14669,828,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:40,4645,82881,True,3,255,49526,55,1849,2222,AA,38,40,3,1,1,0,1,16,1944,77833,7,0,9999999,1000000,6319,14669,829,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:40,4645,82882,True,3,255,49526,55,1849,2222,AA,38,40,3,1,1,0,1,16,1944,77833,7,0,9999999,1000000,6309,14669,827,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:41,4645,82883,True,3,255,49894,55,1847,2222,AA,38,40,3,1,1,0,1,16,1944,77465,7,0,9999999,1000000,6306,14669,823,128,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:41,4645,82884,True,3,255,50630,55,1842,2222,AA,38,40,3,1,1,0,1,16,1944,76729,7,0,9999999,1000000,6294,14669,821,149,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:41,4645,82885,True,3,255,50997,55,1839,2222,AA,38,40,3,1,1,0,1,16,1944,76362,7,0,9999999,1000000,6291,14669,827,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:41,4645,82886,True,3,255,51363,55,1837,2222,AA,38,40,3,1,1,0,1,16,1944,75996,7,0,9999999,1000000,6278,14669,824,123,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:41,4645,82887,True,3,255,51729,55,1835,2222,AA,38,40,3,1,1,0,1,16,1944,75630,7,0,9999999,1000000,6275,14669,819,122,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:42,4645,82888,True,3,255,52095,55,1833,2222,AA,38,40,3,1,1,0,1,16,1944,75264,7,0,9999999,1000000,6265,14669,810,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:42,4645,82889,True,3,255,52460,55,1832,2222,AA,38,40,3,1,1,0,1,16,1944,74899,6,0,9999999,1000000,6259,14669,804,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:42,4645,82890,True,3,255,52826,55,1830,2222,AA,38,40,3,1,1,0,1,16,1944,74533,5,0,9999999,1000000,6251,14669,808,137,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:42,4645,82891,True,3,255,53199,55,1827,2222,AA,38,40,3,1,1,0,1,16,1944,74160,5,0,9999999,1000000,6234,14669,820,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:42,4645,82892,True,3,255,53563,55,1826,2222,AA,38,40,3,1,1,0,1,16,1944,73796,4,0,9999999,1000000,6234,14669,816,146,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:43,4645,82893,True,3,255,53563,55,1826,2222,AA,38,40,3,1,1,0,1,16,1944,73796,4,0,9999999,1000000,6225,14669,815,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:43,4645,82894,True,3,255,54291,55,1821,2222,AA,38,40,3,1,1,0,1,16,1944,73068,4,0,9999999,1000000,6223,14669,812,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:43,4645,82895,True,3,255,54654,55,1820,2222,AA,38,40,3,1,1,0,1,16,1944,72705,3,0,9999999,1000000,6215,14669,819,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:43,4645,82896,True,3,255,55017,55,1819,2222,AA,38,40,3,1,1,0,1,16,1944,72342,3,0,9999999,1000000,6209,14669,813,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:43,4645,82897,True,3,255,55379,55,1815,2222,AA,38,40,3,1,1,0,1,16,1944,71980,3,0,9999999,1000000,6199,14669,816,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:44,4645,82898,True,3,255,55741,55,1815,2222,AA,38,40,3,1,1,0,1,16,1944,71618,2,0,9999999,1000000,6199,14669,820,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:44,4645,82899,True,3,255,56103,55,1814,2222,AA,38,40,3,1,1,0,1,16,1944,71256,2,0,9999999,1000000,6194,14669,817,138,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:44,4645,82900,True,3,255,56464,55,1813,2222,AA,38,40,3,1,1,0,1,16,1944,70895,1,0,9999999,1000000,6189,14669,821,126,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:44,4645,82901,True,3,255,56835,55,1811,2222,AA,38,40,3,1,1,0,1,16,1944,70524,1,0,9999999,1000000,6184,14669,816,126,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:44,4645,82902,True,3,255,57196,55,1811,2222,AA,38,40,3,1,1,0,1,16,1944,70163,0,0,9999999,1000000,6181,14669,812,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:45,4645,82903,True,3,255,57196,55,1811,2222,AA,38,40,3,1,1,0,1,16,1944,70163,0,0,9999999,1000000,6176,14669,816,136,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:45,4645,82904,True,3,255,57918,55,1810,2222,AA,38,40,3,1,1,0,1,16,1944,69441,0,0,9999999,1000000,6171,14669,811,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:45,4645,82905,True,3,255,58279,55,1808,2222,AA,38,40,3,1,1,0,1,16,1944,69080,0,0,9999999,1000000,6169,14669,805,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:45,4645,82906,True,3,255,58639,55,1809,2222,AA,38,40,3,1,1,0,1,16,1944,68720,1,0,9999999,1000000,6168,14669,805,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:45,4645,82907,True,3,255,59000,55,1807,2222,AA,38,40,3,1,1,0,1,16,1944,68359,1,0,9999999,1000000,6167,14669,800,123,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:46,4645,82908,True,3,255,59360,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,67999,1,0,9999999,1000000,6164,14669,805,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:46,4645,82909,True,3,255,59721,55,1807,2222,AA,38,40,3,1,1,0,1,16,1944,67638,1,0,9999999,1000000,6163,14669,797,127,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:46,4645,82910,True,3,255,60081,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,67278,1,0,9999999,1000000,6160,14669,799,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:46,4645,82911,True,3,255,60081,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,67278,1,0,9999999,1000000,6161,14669,796,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:46,4645,82912,True,3,255,60810,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,66549,253,0,9999999,1000000,6159,14669,793,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:47,4645,82913,True,3,255,60810,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,66549,253,0,9999999,1000000,6156,14669,790,128,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:47,4645,82914,True,3,255,61530,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,65829,253,0,9999999,1000000,6158,14669,783,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:47,4645,82915,True,3,255,61890,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,65469,253,0,9999999,1000000,6156,14669,787,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:47,4645,82916,True,3,255,62250,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,65109,253,0,9999999,1000000,6157,14669,787,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:47,4645,82917,True,3,255,62610,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,64749,253,0,9999999,1000000,6157,14669,782,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:48,4645,82918,True,3,255,62970,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,64389,253,0,9999999,1000000,6156,14669,774,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:48,4645,82919,True,3,255,63330,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,64029,253,0,9999999,1000000,6156,14669,774,128,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:48,4645,82920,True,3,255,63690,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,63669,253,0,9999999,1000000,6157,14669,783,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:48,4645,82921,True,3,255,64060,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,63299,253,0,9999999,1000000,6156,14669,789,126,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:48,4645,82922,True,3,255,64060,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,63299,253,0,9999999,1000000,6157,14669,787,139,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:49,4645,82923,True,3,255,64780,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,62579,253,0,9999999,1000000,6156,14669,783,122,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:49,4645,82924,True,3,255,65140,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,62219,253,0,9999999,1000000,6156,14669,787,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:49,4645,82925,True,3,255,65500,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,61859,253,0,9999999,1000000,6155,14669,783,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:49,4645,82926,True,3,255,65881,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,61478,253,0,9999999,1000000,6157,14669,776,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:49,4645,82927,True,3,255,66242,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,61117,253,0,9999999,1000000,6156,14669,791,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:50,4645,82928,True,3,255,66602,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,60757,253,0,9999999,1000000,6156,14669,780,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:50,4645,82929,True,3,255,66962,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,60397,253,0,9999999,1000000,6155,14669,793,142,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:50,4645,82930,True,3,255,67322,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,60037,253,0,9999999,1000000,6156,14669,796,146,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:50,4645,82931,True,3,255,67322,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,60037,253,0,9999999,1000000,6157,14669,800,147,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:50,4645,82932,True,3,255,68051,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,59308,253,0,9999999,1000000,6156,14669,809,139,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:51,4645,82933,True,3,255,68411,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,58948,253,0,9999999,1000000,6156,14669,814,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:51,4645,82934,True,3,255,68411,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,58948,253,0,9999999,1000000,6157,14669,816,125,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:51,4645,82935,True,3,255,69131,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,58228,253,0,9999999,1000000,6158,14669,812,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:51,4645,82936,True,3,255,69491,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,57868,253,0,9999999,1000000,6157,14669,802,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:51,4645,82937,True,3,255,69852,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,57507,253,0,9999999,1000000,6157,14669,800,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:52,4645,82938,True,3,255,70212,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,57147,253,0,9999999,1000000,6158,14669,798,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:52,4645,82939,True,3,255,70572,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,56787,253,0,9999999,1000000,6156,14669,796,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:52,4645,82940,True,3,255,70932,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,56427,253,0,9999999,1000000,6158,14669,802,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:52,4645,82941,True,3,255,70932,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,56427,253,0,9999999,1000000,6158,14669,797,136,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:52,4645,82942,True,3,255,71301,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,56058,253,0,9999999,1000000,6157,14669,793,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:53,4645,82943,True,3,255,72021,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,55338,253,0,9999999,1000000,6158,14669,789,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:53,4645,82944,True,3,255,72021,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,55338,253,0,9999999,1000000,6155,14669,802,137,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:53,4645,82945,True,3,255,72742,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,54617,253,0,9999999,1000000,6156,14669,789,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:53,4645,82946,True,3,255,73102,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,54257,253,0,9999999,1000000,6156,14669,788,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:53,4645,82947,True,3,255,73462,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,53897,253,0,9999999,1000000,6156,14669,799,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:54,4645,82948,True,3,255,73822,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,53537,253,0,9999999,1000000,6155,14669,786,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:54,4645,82949,True,3,255,74182,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,53177,253,0,9999999,1000000,6156,14669,785,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:54,4645,82950,True,3,255,74542,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,52817,253,0,9999999,1000000,6156,14669,789,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:54,4645,82951,True,3,255,74542,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,52817,253,0,9999999,1000000,6156,14669,788,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:54,4645,82952,True,3,255,74911,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,52448,253,0,9999999,1000000,6156,14669,798,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:55,4645,82953,True,3,255,75632,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,51727,253,0,9999999,1000000,6156,14669,793,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:55,4645,82954,True,3,255,75992,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,51367,253,0,9999999,1000000,6158,14669,783,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:55,4645,82955,True,3,255,76352,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,51007,253,0,9999999,1000000,6157,14669,795,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:55,4645,82956,True,3,255,76712,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,50647,253,0,9999999,1000000,6156,14669,783,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:55,4645,82957,True,3,255,77072,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,50287,253,0,9999999,1000000,6157,14669,792,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:56,4645,82958,True,3,255,77432,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,49927,253,0,9999999,1000000,6156,14669,794,139,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:56,4645,82959,True,3,255,77792,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,49567,253,0,9999999,1000000,6158,14669,797,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:56,4645,82960,True,3,255,78152,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,49207,253,0,9999999,1000000,6157,14669,785,128,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:56,4645,82961,True,3,255,78152,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,49207,253,0,9999999,1000000,6157,14669,791,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:56,4645,82962,True,3,255,78522,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,48837,253,0,9999999,1000000,6157,14669,801,142,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:57,4645,82963,True,3,255,79242,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,48117,253,0,9999999,1000000,6156,14669,805,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:57,4645,82964,True,3,255,79602,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,47757,253,0,9999999,1000000,6156,14669,801,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:57,4645,82965,True,3,255,79962,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,47397,253,0,9999999,1000000,6158,14669,802,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:57,4645,82966,True,3,255,80322,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,47037,253,0,9999999,1000000,6156,14669,799,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:57,4645,82967,True,3,255,80682,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,46677,253,0,9999999,1000000,6157,14669,791,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:58,4645,82968,True,3,255,81042,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,46317,253,0,9999999,1000000,6157,14669,802,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:58,4645,82969,True,3,255,81402,55,1806,2222,AA,38,40,3,1,1,0,1,16,1944,45957,253,0,9999999,1000000,6157,14669,792,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:58,4645,82970,True,3,255,81762,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,45597,253,0,9999999,1000000,6157,14669,802,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:58,4645,82971,True,3,255,81762,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,45597,253,0,9999999,1000000,6157,14669,792,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:58,4645,82972,True,3,255,82131,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,45228,253,0,9999999,1000000,6156,14669,801,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:59,4645,82973,True,3,255,82851,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,44508,253,0,9999999,1000000,6157,14669,802,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:59,4645,82974,True,3,255,82851,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,44508,253,0,9999999,1000000,6156,14669,798,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:59,4645,82975,True,3,255,83571,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,43788,253,0,9999999,1000000,6155,14669,796,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:59,4645,82976,True,3,255,83931,55,1805,2222,AA,38,40,3,1,1,0,1,16,1944,43428,253,0,9999999,1000000,6155,14669,789,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:29:59,4645,82977,True,3,255,84291,55,1804,2222,AA,38,40,3,1,1,0,1,16,1944,43068,253,0,9999999,1000000,6156,14669,787,132,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:00,4645,82978,True,3,255,84651,55,1803,2222,AA,38,40,3,1,1,0,1,16,1944,42708,253,0,9999999,1000000,6155,14669,787,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:00,4645,82979,True,3,255,85011,55,1805,2222,AA,38,40,3,2,1,0,1,16,1944,42348,253,0,9999999,1000000,6154,14669,787,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:00,4645,82980,True,3,255,85370,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,41989,253,0,9999999,1000000,6154,14669,799,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:00,4645,82981,True,3,255,85370,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,41989,253,0,9999999,1000000,6155,14669,799,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:00,4645,82982,True,3,255,86099,55,1802,2222,AA,38,40,3,2,1,0,1,16,1944,41260,253,0,9999999,1000000,6154,14669,787,127,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:01,4645,82983,True,3,255,86458,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,40901,253,0,9999999,1000000,6153,14669,795,137,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:01,4645,82984,True,3,255,86458,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,40901,253,0,9999999,1000000,6155,14669,793,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:01,4645,82985,True,3,255,87178,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,40181,253,0,9999999,1000000,6155,14669,791,130,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:01,4645,82986,True,3,255,87538,55,1805,2222,AA,38,40,3,2,1,0,1,16,1944,39821,253,0,9999999,1000000,6154,14669,799,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:01,4645,82987,True,3,255,87898,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,39461,253,0,9999999,1000000,6154,14669,794,136,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:02,4645,82988,True,3,255,88258,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,39101,253,0,9999999,1000000,6153,14669,797,133,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:02,4645,82989,True,3,255,88618,55,1805,2222,AA,38,40,3,2,1,0,1,16,1944,38741,253,0,9999999,1000000,6152,14669,792,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:02,4645,82990,True,3,255,88978,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,38381,253,0,9999999,1000000,6151,14669,786,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:02,4645,82991,True,3,255,89346,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,38013,253,0,9999999,1000000,6152,14669,799,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:02,4645,82992,True,3,255,89346,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,38013,253,0,9999999,1000000,6152,14669,798,135,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:03,4645,82993,True,3,255,90066,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,37293,253,0,9999999,1000000,6151,14669,792,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:03,4645,82994,True,3,255,90426,55,1804,2222,AA,38,40,3,2,1,0,1,16,1944,36933,253,0,9999999,1000000,6152,14669,786,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:03,4645,82995,True,3,255,90810,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,36549,253,0,9999999,1000000,6152,14669,797,137,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:03,4645,82996,True,3,255,91170,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,36189,253,0,9999999,1000000,6152,14669,793,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:03,4645,82997,True,3,255,91530,55,1805,2222,AA,38,40,3,2,1,0,1,16,1944,35829,253,0,9999999,1000000,6152,14669,788,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:04,4645,82998,True,3,255,91890,55,1803,2222,AA,38,40,3,2,1,0,1,16,1944,35469,253,0,9999999,1000000,6151,14669,793,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:04,4645,82999,True,3,255,92250,55,1803,2222,AA,38,40,3,2,1,0,1,16,1943,35109,253,0,9999999,1000000,6153,14669,799,128,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:04,4645,83000,True,3,255,92610,55,1804,2222,AA,38,40,3,2,1,0,1,16,1933,34749,253,0,9999999,1000000,6152,14669,791,127,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:04,4645,83001,True,3,255,92610,55,1804,2222,AA,38,40,3,2,1,0,1,16,1933,34749,253,0,9999999,1000000,6152,14669,795,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:04,4645,83002,True,3,255,93339,55,1805,2222,AA,38,40,3,2,1,0,1,16,1913,34020,253,0,9999999,1000000,6154,14669,787,129,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:05,4645,83003,True,3,255,93339,55,1805,2222,AA,38,40,3,2,1,0,1,16,1913,34020,253,0,9999999,1000000,6152,14669,804,131,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:05,4645,83004,True,3,255,93699,55,1805,2222,AA,38,40,3,2,1,0,1,16,1903,33660,253,0,9999999,1000000,6153,14669,794,134,0,0,0,0,0,0,1,65535,2,-1,AA,0
06:30:05,4645,83005,True,3,255,94419,55,1804,2222,AA,38,40,3,2,1,0,1,36,1882,32940,253,-21,9999999,1514000,6152,14669,792,129,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:30:05,4645,83006,True,3,256,282,55,1804,2222,AA,38,40,3,2,1,0,1,56,1872,32581,253,-37,9999999,2028000,6152,14669,799,135,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:30:05,4645,83007,True,3,256,642,55,1803,2222,AA,38,40,3,2,1,0,1,76,1862,32221,253,-37,9999999,2542000,6153,14669,817,124,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:30:06,4645,83008,True,3,256,1002,55,1804,2222,AA,38,40,3,2,1,0,1,96,1851,31861,253,-43,9999999,3056000,6151,14669,827,118,0,0,0,0,0,0,1,65535,3,-1,AA,0
06:30:06,4645,83009,True,3,256,1362,55,1803,2212,AA,38,40,3,2,1,0,1,116,1841,31501,253,-49,9999999,3570000,6153,14669,843,30,0,0,103,0,0,0,1,65535,3,-1,AA,0
06:30:06,4645,83010,True,3,256,1721,55,1800,2200,AA,38,40,3,2,1,0,1,136,1830,31142,253,-53,9999999,4084000,6152,14669,867,246,0,0,222,0,0,0,1,65535,3,-1,AA,0
06:30:06,4645,83011,True,3,256,1721,55,1800,2200,AA,38,40,3,2,1,0,1,156,1830,31142,253,-45,9999999,4598000,6147,14669,886,453,0,0,309,0,0,0,1,65535,3,-1,AA,0
06:30:06,4645,83012,True,3,256,2088,55,1797,2189,AA,38,40,3,2,1,0,1,5,1819,30775,253,-47,9999999,4838989,6128,14669,872,671,0,0,409,0,0,0,1,65535,3,-1,AA,0
